,Polarity,Sentiment,Subjectiivity,Tweet,X,y,NaiveBayes,SVM,RandomForest,LogisticRegression
2067,0.033333333333333326,Positive,0.6666666666666666,no we have millions of unemployed americans the government doesn t exist to serve corporations no more h1b visas no more training your own replacement,"  (0, 2103)	0.10753483766728365
  (0, 563)	0.27598827129738807
  (0, 860)	0.27685403575865514
  (0, 1299)	0.28744151988364264
  (0, 2023)	0.29672467676906894
  (0, 129)	0.19064103764414325
  (0, 430)	0.2954718344662718
  (0, 2059)	0.34488095080053877
  (0, 1780)	0.36805873940978534
  (0, 694)	0.3787431177220685
  (0, 1657)	0.3787431177220685",Positive,,,,
2068,-0.13333333333333333,Negative,1.0,i read your tweet to apply for an h1b visa you need a sponsor why do they sponsor only people from india only indians are not happy to work in their country what did you do to india,"  (0, 2102)	0.0741289408785401
  (0, 2165)	0.15256740196571336
  (0, 1339)	0.1871068343190427
  (0, 1450)	0.18446111494236217
  (0, 916)	0.31378873853885186
  (0, 440)	0.19264505402782442
  (0, 1602)	0.24552882560652517
  (0, 1037)	0.20140175352880232
  (0, 151)	0.23850208197689013
  (0, 1035)	0.3707798536774728
  (0, 538)	0.23960634941426445
  (0, 1859)	0.5492206008866323
  (0, 2045)	0.3351943371915744",Negative,,,,
2069,0.1642857142857143,Positive,0.4714285714285714,we like to announce that we have free trial access for the h1b database for a limited time on goinglobal the h1b database includes search for jobs and visa petitions from u s employers click here to find out pic twitter com oi9yqzp6xd,"  (0, 2102)	0.08222959722765481
  (0, 1999)	0.22283932100009432
  (0, 2046)	0.15551867676411485
  (0, 374)	0.15354401754074568
  (0, 1467)	0.19718188767708442
  (0, 639)	0.231763949551694
  (0, 1176)	0.20886073482776138
  (0, 1462)	0.26641286408253945
  (0, 1092)	0.17833058278415845
  (0, 807)	0.29132628785907067
  (0, 1179)	0.34538960443537214
  (0, 77)	0.39209266954061794
  (0, 1750)	0.39209266954061794
  (0, 1024)	0.3810316991392517",Positive,,,,
2070,-0.05,Negative,0.4,the 1st question we received on quora about filing h1b visas asks after getting my lca approved how long does it take to file an h 1b visa well h1bvisa petitions are filed almost immediately after the lca approval greencardequality legaltech hrtech immigration shrmpic twitter com o0jt8blgor,"  (0, 2102)	0.0556540456734631
  (0, 1001)	0.1065256734731905
  (0, 898)	0.11242333945591583
  (0, 2046)	0.10525703434670028
  (0, 374)	0.10392055966711918
  (0, 2103)	0.07534626591192398
  (0, 156)	0.2180503532035932
  (0, 562)	0.1834038431990955
  (0, 764)	0.1872832759978746
  (0, 1462)	0.18031164210374223
  (0, 19)	0.12934399921221365
  (0, 839)	0.15967769185530856
  (0, 1201)	0.19651306757738282
  (0, 158)	0.21365634771804606
  (0, 763)	0.23376411253928472
  (0, 762)	0.22438859449197424
  (0, 1580)	0.2180503532035932
  (0, 1612)	0.2053317703875758
  (0, 21)	0.2045118268689661
  (0, 997)	0.26144277393992976
  (0, 1160)	0.24889036479876003
  (0, 975)	0.2804995980443282
  (0, 1586)	0.2804995980443282
  (0, 173)	0.26537334578485294
  (0, 875)	0.27474886383216346",Negative,,,,
2071,0.0,Neutral,0.0,h1b denials are on the rise here is what you need to know greencardequality h1bvisa legaltech hrtech,"  (0, 898)	0.1837976533246992
  (0, 1339)	0.22965826338089576
  (0, 513)	0.35101871156847997
  (0, 1109)	0.253559529890838
  (0, 1707)	0.3851498905616425
  (0, 1160)	0.40690363056755147
  (0, 975)	0.4585806481872482
  (0, 875)	0.4491789398035151",Neutral,,,,
2072,0.2,Positive,0.4125,if you end h4ead work permits end the same for l2 spouse of l1 e3 tn visa spouses then it makes sense h4 said some told end h1b we do not mind stop h1b because bodyshops outsourcing companies ripping h1bs a cheap labor,"  (0, 2102)	0.05313256243036788
  (0, 2165)	0.10935401091274759
  (0, 643)	0.4460723462507018
  (0, 1416)	0.18953541586445868
  (0, 1866)	0.1566382029649307
  (0, 903)	0.16517978329098393
  (0, 1117)	0.18029273472131593
  (0, 383)	0.14510628925980087
  (0, 1900)	0.14725364116353903
  (0, 336)	0.15935828249575157
  (0, 1123)	0.1438042637340974
  (0, 902)	0.14911227495337895
  (0, 2003)	0.21841728897138654
  (0, 1720)	0.18638152181283948
  (0, 1121)	0.24025345345643434
  (0, 1237)	0.20817128142901392
  (0, 2005)	0.23285822552485044
  (0, 1775)	0.2267376528606489
  (0, 1301)	0.24959774873932347
  (0, 896)	0.2142223599602952
  (0, 1865)	0.2039763524179226
  (0, 1455)	0.21046986809002308
  (0, 595)	0.26779117716305956",Positive,,,,
2073,0.0,Neutral,0.0,indians in h1b visa approves it,"  (0, 2102)	0.34541115562861796
  (0, 1037)	0.938451455093604",Neutral,,,,
2074,0.1875,Positive,0.375,the biggest abusers of h1b visa are european gold digger women who come as models and then marry some rich dirtbags here like you know who,"  (0, 2102)	0.08899157113461212
  (0, 1176)	0.2260359477280901
  (0, 230)	0.37976222189334596
  (0, 375)	0.28969213889110523
  (0, 1109)	0.24799823586111464
  (0, 1254)	0.43932714619401353
  (0, 681)	0.43932714619401353
  (0, 2160)	0.3270171749141518
  (0, 1700)	0.3979790567906466",Positive,,,,
2075,0.06666666666666668,Positive,0.16666666666666666,can we please stop importing cheap replacements for american workers from india as well h1b visa program is helping destroy the american middle class and it s a modern day indentured servitude system,"  (0, 2168)	0.13515164669699198
  (0, 2102)	0.0636742926873803
  (0, 127)	0.2888494630512019
  (0, 479)	0.2410297565945906
  (0, 1542)	0.17844348875717603
  (0, 1900)	0.17646940064329847
  (0, 1291)	0.231287210059336
  (0, 360)	0.22558781686976187
  (0, 336)	0.19097565518491147
  (0, 1035)	0.15924377608690582
  (0, 1018)	0.2635687555233557
  (0, 530)	0.3086432455076887
  (0, 936)	0.27647072193462136
  (0, 1658)	0.28792077804618277
  (0, 1034)	0.2847576980880958
  (0, 1784)	0.32092210527443044
  (0, 1312)	0.31434263869726276",Positive,,,,
2076,0.0,Neutral,0.0,manufactured in china code made by h1b visa holders managed by diversity hires,"  (0, 2102)	0.11889904742267651
  (0, 958)	0.28615159331829104
  (0, 343)	0.41574152798027114
  (0, 558)	0.4855165735461119
  (0, 950)	0.45427073532123247
  (0, 369)	0.537634652825469",Neutral,,,,
2077,-0.11071428571428572,Negative,0.3642857142857143,same for other foreigners in other visas u r not special for separate track for u marrying h1b is not a skill get a h1b like other foreigners h4ead has no merit either show me where is the merit,"  (0, 2103)	0.09018399053405161
  (0, 1176)	0.16919716937985835
  (0, 903)	0.20709069487581722
  (0, 797)	0.4447322128566324
  (0, 1281)	0.5090152980552228
  (0, 1777)	0.3288543716824063
  (0, 1822)	0.24382545058222221
  (0, 1848)	0.29194112481998397
  (0, 2019)	0.3129279515690436
  (0, 1255)	0.33573758153330935",Negative,,,,
2078,-0.15625,Negative,0.40625,as i said before passing interview doesnt mean a foreigner is filling skill gap an indian passing interview is not criteria for h1b they need to fill skill gaps in market not compete with americans who have skills to do the job same rule apply to every foreigner on any visa,"  (0, 2102)	0.049646388158891025
  (0, 1339)	0.12531109191219633
  (0, 1036)	0.13436886853712213
  (0, 1266)	0.19451258830030815
  (0, 1091)	0.13436886853712213
  (0, 151)	0.15973203985106668
  (0, 1824)	0.17472139872184506
  (0, 129)	0.11915708263476464
  (0, 1063)	0.4170602057157457
  (0, 796)	0.46644190118771234
  (0, 1720)	0.17415251503617302
  (0, 387)	0.21186076878765214
  (0, 1249)	0.18546293739516892
  (0, 1713)	0.1989563641887809
  (0, 1822)	0.36343959098977824
  (0, 828)	0.22448976035070575
  (0, 767)	0.23322095059385617
  (0, 829)	0.24509069511418877",Negative,,,,
2079,0.2,Positive,0.7000000000000001,h1b and h4 ead are different visas you cannot create jobs on h1b but on h4 ead you can open own businesses firms creating jobs,"  (0, 2103)	0.09574726395090172
  (0, 1092)	0.3067531563693435
  (0, 452)	0.28014994809637367
  (0, 1393)	0.24573545124998739
  (0, 902)	0.39695749769609445
  (0, 596)	0.5197722178082123
  (0, 278)	0.28014994809637367
  (0, 776)	0.2505606636251974
  (0, 541)	0.28014994809637367
  (0, 455)	0.3322318628735238",Positive,,,,
2080,0.0,Neutral,0.5,only if you come with a h1b visa to replace an american worker yep come one come all,"  (0, 2102)	0.08957352814342857
  (0, 127)	0.20316884896437118
  (0, 375)	0.8747597089832704
  (0, 2167)	0.2875372076755651
  (0, 1655)	0.3206506005110145",Neutral,,,,
2081,0.2,Positive,0.35,deadline approaching h 1b visas accepted by uscis april 1st get your applications in and accepted faster by engaging an immigration lawyer like c t lee associates today immigration lawyer newyork h1b visa immigrationlawyer daca uscis naturalization citizenshippic twitter com tzmgn1hvve,"  (0, 2102)	0.04904738961636886
  (0, 1001)	0.1877601582332747
  (0, 2046)	0.09276203932695849
  (0, 374)	0.09158421669917635
  (0, 2103)	0.0664019590238481
  (0, 1176)	0.1245789129709261
  (0, 19)	0.11398965604625726
  (0, 2080)	0.25907514448589797
  (0, 148)	0.16836519139303593
  (0, 2004)	0.17095529910886012
  (0, 743)	0.247201670714749
  (0, 160)	0.1659643173382453
  (0, 21)	0.18023435910572833
  (0, 75)	0.494403341429498
  (0, 1143)	0.3499254303869734
  (0, 472)	0.16083016391598798
  (0, 1334)	0.18401753551924827
  (0, 1006)	0.17149873901061957
  (0, 483)	0.24213360247153193
  (0, 1346)	0.1942875922132643
  (0, 354)	0.23040706997389543
  (0, 155)	0.247201670714749",Positive,,,,
2082,0.0,Neutral,0.5,i think you have to go read the law rule for h1b every country is open to apply for h1b visa if they are eligible nobody can stop anyone to apply for h1b,"  (0, 2102)	0.08547385025557727
  (0, 440)	0.2221280151220763
  (0, 1602)	0.2831052733871622
  (0, 1900)	0.23688553871076118
  (0, 151)	0.5500062728250218
  (0, 1987)	0.2769238086829904
  (0, 1393)	0.29698854854610623
  (0, 1140)	0.29886723130157994
  (0, 625)	0.3647507159721598
  (0, 1713)	0.34253380982399784",Neutral,,,,
2083,0.2805555555555556,Positive,0.5694444444444444,read my tweet nobody stopped other countries to apply for h1b visa if they are not applying means they might be happy to work in their country itself talent is not defined by the country of birth that s the main reason hr1044 removes the discrimination on employment based gc,"  (0, 2102)	0.05755295567581291
  (0, 2165)	0.11845177900617483
  (0, 1949)	0.1936733610628814
  (0, 916)	0.2436223848157515
  (0, 440)	0.29913532081334965
  (0, 1602)	0.19062608273899617
  (0, 1231)	0.2900702139076679
  (0, 151)	0.18517059045934373
  (0, 640)	0.18231159363435173
  (0, 212)	0.17964993126799902
  (0, 832)	0.1901408083839365
  (0, 1608)	0.21499933049004002
  (0, 1901)	0.23501377380961797
  (0, 974)	0.1936733610628814
  (0, 439)	0.18559687990777987
  (0, 234)	0.22203307782993859
  (0, 549)	0.24768706734572835
  (0, 152)	0.23994543220821346
  (0, 1268)	0.22315138229134066
  (0, 2045)	0.2602414738769716
  (0, 498)	0.28412326526788706",Positive,,,,
2084,0.35,Positive,0.65,if that is true then y trump put strict rules on h1b visa,"  (0, 2102)	0.12712830694012758
  (0, 2033)	0.3147801300712456
  (0, 2031)	0.533977997302195
  (0, 1714)	0.49291747207293374
  (0, 1909)	0.5972032546874073",Positive,,,,
2085,0.09166666666666667,Positive,0.275,amy u r 4 undermining middle class wages by importing cheap foreign labor on h1b visa,"  (0, 2102)	0.11398128700417319
  (0, 795)	0.29488962413794906
  (0, 2113)	0.3618443283697344
  (0, 1291)	0.41401973634160955
  (0, 360)	0.40381743736861714
  (0, 336)	0.3418593288709679
  (0, 1018)	0.47180588430147424
  (0, 1123)	0.3084924631403004",Positive,,,,
2086,0.0,Neutral,0.0,si el tipo de visa que est solicitando es de no inmigrante por ejemplo b1 b2 c1 c1 d f1 h1b l1 m1 o1 o p1 debe comunicarse con la embajada de los estados unidos en la ciudad donde desee procesar su solicitud,"  (0, 2102)	0.03646054724626742
  (0, 1122)	0.282738615995099
  (0, 1117)	0.12372020982575796
  (0, 197)	0.14792572651762104
  (0, 723)	0.1266862902921485
  (0, 1210)	0.18376325967495222
  (0, 1047)	0.1648663642433438
  (0, 642)	0.15979162203135663
  (0, 1365)	0.1569129841413795
  (0, 1229)	0.17999579023214515
  (0, 670)	0.1630551525064224
  (0, 1579)	0.14611451478069964
  (0, 1492)	0.17127859252786048
  (0, 1803)	0.1767322597570794
  (0, 622)	0.15979162203135663
  (0, 198)	0.17127859252786048
  (0, 675)	0.17127859252786048
  (0, 2062)	0.17127859252786048
  (0, 2001)	0.18376325967495222
  (0, 674)	0.17999579023214515
  (0, 1834)	0.18376325967495222
  (0, 621)	0.18376325967495222
  (0, 282)	0.36752651934990443
  (0, 1427)	0.18376325967495222
  (0, 486)	0.18376325967495222
  (0, 397)	0.18376325967495222
  (0, 631)	0.18376325967495222
  (0, 573)	0.18376325967495222
  (0, 1918)	0.18376325967495222
  (0, 1835)	0.1689491951460025",Neutral,,,,
2087,0.0,Neutral,0.0,si el tipo de visa que est solicitando es de no inmigrante por ejemplo b1 b2 c1 c1 d f1 h1b l1 m1 o1 o p1 debe comunicarse con la embajada en bogot por favor visite la p gina donde encontrara m s informaci n,"  (0, 2102)	0.0372359024641528
  (0, 1122)	0.2887512207903255
  (0, 1117)	0.1263511936559882
  (0, 197)	0.15107145505373523
  (0, 723)	0.12938034958722985
  (0, 745)	0.1631896858914394
  (0, 1047)	0.16837234551418045
  (0, 642)	0.1631896858914394
  (0, 1365)	0.16024983205499493
  (0, 1229)	0.1838235077431099
  (0, 670)	0.1665226172826647
  (0, 1579)	0.1492217268222195
  (0, 1492)	0.349841867292197
  (0, 1803)	0.18049057635188462
  (0, 622)	0.1631896858914394
  (0, 198)	0.1749209336460985
  (0, 2001)	0.18767109466388499
  (0, 674)	0.1838235077431099
  (0, 1834)	0.18767109466388499
  (0, 621)	0.18767109466388499
  (0, 282)	0.37534218932776997
  (0, 1427)	0.18767109466388499
  (0, 486)	0.18767109466388499
  (0, 397)	0.18767109466388499
  (0, 631)	0.18767109466388499
  (0, 573)	0.18767109466388499",Neutral,,,,
2088,0.0,Neutral,0.0,5 si el tipo de visa que est solicitando es de no inmigrante por ejemplo b1 b2 c1 c1 d f1 h1b l1 m1 o1 o p1 debe comunicarse con la embajada de eeuu en la ciudad donde desee procesar su solicitud revise la p gina,"  (0, 2102)	0.035896147131391797
  (0, 617)	0.15318305338611798
  (0, 1122)	0.4175428398373189
  (0, 1117)	0.12180505204805228
  (0, 197)	0.14563587342036252
  (0, 723)	0.12472521833370785
  (0, 1047)	0.16231427432846748
  (0, 642)	0.15731808785147972
  (0, 1365)	0.1544840105531145
  (0, 1229)	0.17720950060248106
  (0, 670)	0.16053109969437612
  (0, 1579)	0.14385269878627113
  (0, 1492)	0.16862724292947076
  (0, 1803)	0.17399648875958468
  (0, 622)	0.15731808785147972
  (0, 198)	0.16862724292947076
  (0, 2001)	0.18091865056445455
  (0, 674)	0.17720950060248106
  (0, 1834)	0.18091865056445455
  (0, 621)	0.18091865056445455
  (0, 282)	0.3618373011289091
  (0, 1427)	0.18091865056445455
  (0, 486)	0.18091865056445455
  (0, 397)	0.18091865056445455
  (0, 631)	0.18091865056445455
  (0, 573)	0.18091865056445455
  (0, 1918)	0.18091865056445455
  (0, 1835)	0.16633390403409223",Neutral,,,,
2089,0.25,Positive,0.3125,many of the banks are doing the same visas in process with uscis as americans are laid off,"  (0, 2103)	0.15017288522363917
  (0, 2080)	0.29295869059529916
  (0, 1533)	0.36463045308036984
  (0, 129)	0.26623106786685097
  (0, 1128)	0.4861355188435343
  (0, 564)	0.4143773477887505
  (0, 209)	0.5289164700550216",Positive,,,,
2090,0.0,Neutral,0.0,h1b visa s need to be abolished pic twitter com lgxfnfoynp,"  (0, 2102)	0.22258167217326616
  (0, 2046)	0.42096286854593407
  (0, 374)	0.4156177985622755
  (0, 1467)	0.5337381643733282
  (0, 1339)	0.5618123173514169",Neutral,,,,
2091,0.11607142857142858,Positive,0.4732142857142857,pakistan should invite give h1b visa to software engineers from all over the world specially the ones like sikhs and other minorities from india,"  (0, 2102)	0.0900015170765304
  (0, 1176)	0.2286011804262557
  (0, 2175)	0.29091114337903556
  (0, 1035)	0.22508583649579125
  (0, 1390)	0.4024956343524271
  (0, 1303)	0.436257069513101
  (0, 1832)	0.3907822662989874
  (0, 653)	0.34721611794238344
  (0, 1430)	0.4227948929597715",Positive,,,,
2092,-0.011666666666666659,Negative,0.23166666666666666,that would be because we keep bringing in cheap foreign labor via h1b visa to suppress wages in the upper half that seems to be what is being asked for on the lower half now tell me again why we should vote for a president who does that,"  (0, 2102)	0.06434111334144639
  (0, 562)	0.21203144029754734
  (0, 795)	0.16646176954627323
  (0, 2113)	0.20425692282930813
  (0, 336)	0.19297562261173992
  (0, 1123)	0.17414041425208085
  (0, 1938)	0.31763455063048335
  (0, 2105)	0.24700607329254876
  (0, 1517)	0.21771452132351762
  (0, 1969)	0.25345523181711593
  (0, 1222)	0.24822105586855223
  (0, 908)	0.5754795712451387
  (0, 171)	0.2847641900518603
  (0, 258)	0.25784502061465536",Negative,,,,
2093,0.0,Neutral,0.0,maybe they can fill the jobs on the farms and vineyards in california where there s now a shortage of workers because no one can get an h1b visa except people who work at mar a lago your vineyards,"  (0, 1795)	0.38129869213150247
